location_id,city,state,country,postal_code,region,market
1455,Jayapura,Papua,Indonesia,,Southeast Asia,APAC
1456,Martigues,Provence-Alpes-Côte d'Azur,France,,Central,EU
1457,Bastia,Corsica,France,,Central,EU
1458,Deltona,Florida,United States,32725.0,South,US
1459,London,Ontario,Canada,,Canada,Canada
1460,Kankan,Kankan,Guinea,,Africa,Africa
1461,Shanwei,Guangdong,China,,North Asia,APAC
1462,Massy,Ile-de-France,France,,Central,EU
1463,Vaughan,Ontario,Canada,,Canada,Canada
1464,Acuña,Coahuila,Mexico,,North,LATAM
1465,Langen,Lower Saxony,Germany,,Central,EU
1466,Villeneuve-sur-Lot,Aquitaine,France,,Central,EU
1467,Manchester,England,United Kingdom,,North,EU
1468,Como,Lombardy,Italy,,South,EU
1469,Les Ulis,Ile-de-France,France,,Central,EU
1470,Melitopol',Zaporizhzhya,Ukraine,,EMEA,EMEA
1471,Haarlem,North Holland,Netherlands,,Central,EU
1472,Memphis,Tennessee,United States,38109.0,South,US
1473,Ashqelon,Southern,Israel,,EMEA,EMEA
1474,Garforth,England,United Kingdom,,North,EU
1475,Sarajevo,Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,,EMEA,EMEA
1476,Dunedin,Otago,New Zealand,,Oceania,APAC
1477,Vitoria,Basque Country,Spain,,South,EU
1478,Middlesbrough,England,United Kingdom,,North,EU
1479,Bissau,Bissau,Guinea-Bissau,,Africa,Africa
1480,Dubbo,New South Wales,Australia,,Oceania,APAC
1481,Genoa,Liguria,Italy,,South,EU
1482,Ratlam,Madhya Pradesh,India,,Central Asia,APAC
1483,Khmel'nyts'kyy,Khmel'nyts'kyy,Ukraine,,EMEA,EMEA
1484,Linhai,Zhejiang,China,,North Asia,APAC
1485,Avion,Nord-Pas-de-Calais,France,,Central,EU
1486,Pforzheim,Baden-Württemberg,Germany,,Central,EU
1487,Coimbatore,Tamil Nadu,India,,Central Asia,APAC
1488,Durham,North Carolina,United States,27707.0,South,US
1489,Makati,National Capital,Philippines,,Southeast Asia,APAC
1490,Mechelen,Antwerp,Belgium,,Central,EU
1491,Perth Amboy,New Jersey,United States,8861.0,East,US
1492,Nellore,Andhra Pradesh,India,,Central Asia,APAC
1493,Tivoli,Lazio,Italy,,South,EU
1494,Cuiabá,Mato Grosso,Brazil,,South,LATAM
1495,Pinar del Río,Pinar del Río,Cuba,,Caribbean,LATAM
1496,Coacalco,México,Mexico,,North,LATAM
1497,Bowling Green,Ohio,United States,43402.0,East,US
1498,Tamarac,Florida,United States,33319.0,South,US
1499,Cúcuta,Norte de Santander,Colombia,,South,LATAM
1500,Ijuí,Rio Grande do Sul,Brazil,,South,LATAM
1501,Clinton,Maryland,United States,20735.0,East,US
1502,Beira,Sofala,Mozambique,,Africa,Africa
1503,Basildon,England,United Kingdom,,North,EU
1504,Yamoussoukro,Lacs,Cote d'Ivoire,,Africa,Africa
1505,San Jose,California,United States,95123.0,West,US
1506,Huntsville,Texas,United States,77340.0,Central,US
1507,Maubeuge,Nord-Pas-de-Calais,France,,Central,EU
1508,Djibouti,Djibouti,Djibouti,,Africa,Africa
1509,Saga,Saga,Japan,,North Asia,APAC
1510,Tournefeuille,Midi-Pyrénées,France,,Central,EU
1511,Chester,Pennsylvania,United States,19013.0,East,US
1512,Donghai,Guangdong,China,,North Asia,APAC
1513,Oshawa,Ontario,Canada,,Canada,Canada
1514,Crewe,England,United Kingdom,,North,EU
1515,Sucy-en-Brie,Ile-de-France,France,,Central,EU
1516,Jackson,Tennessee,United States,38301.0,South,US
1517,Roseville,Minnesota,United States,55113.0,Central,US
1518,Renton,Washington,United States,98059.0,West,US
1519,Nakuru,Rift Valley,Kenya,,Africa,Africa
1520,Montmorency,Ile-de-France,France,,Central,EU
1521,Barueri,São Paulo,Brazil,,South,LATAM
1522,Valenciennes,Nord-Pas-de-Calais,France,,Central,EU
1523,Bilaspur,Uttar Pradesh,India,,Central Asia,APAC
1524,Divinópolis,Minas Gerais,Brazil,,South,LATAM
1525,Lugoj,Timis,Romania,,EMEA,EMEA
1526,Salamanca,Guanajuato,Mexico,,North,LATAM
1527,Passo Fundo,Rio Grande do Sul,Brazil,,South,LATAM
1528,Saumur,Pays de la Loire,France,,Central,EU
1529,Siegen,North Rhine-Westphalia,Germany,,Central,EU
1530,Dumai,Riau,Indonesia,,Southeast Asia,APAC
1531,Palermo,Sicily,Italy,,South,EU
1532,Tumkur,Karnataka,India,,Central Asia,APAC
1533,Mount Vernon,New York,United States,10550.0,East,US
1534,Limoges,Limousin,France,,Central,EU
1535,Wasquehal,Nord-Pas-de-Calais,France,,Central,EU
1536,Cagliari,Sardinia,Italy,,South,EU
1537,Vannes,Brittany,France,,Central,EU
1538,Lausanne,Vaud,Switzerland,,Central,EU
1539,Athis-Mons,Ile-de-France,France,,Central,EU
1540,Jerusalem,Jerusalem,Israel,,EMEA,EMEA
1541,Charallave,Miranda,Venezuela,,South,LATAM
1542,Masjed Soleyman,Khuzestan,Iran,,EMEA,EMEA
1543,Palma Soriano,Santiago de Cuba,Cuba,,Caribbean,LATAM
1544,Sonsonate,Sonsonate,El Salvador,,Central,LATAM
1545,Northampton,England,United Kingdom,,North,EU
1546,Gera,Thuringia,Germany,,Central,EU
1547,Redondo Beach,California,United States,90278.0,West,US
1548,Walsall,England,United Kingdom,,North,EU
1549,Jonesboro,Arkansas,United States,72401.0,South,US
1550,Potsdam,Brandenburg,Germany,,Central,EU
1551,Grosseto,Tuscany,Italy,,South,EU
1552,Parker,Colorado,United States,80134.0,West,US
1553,Neunkirchen,Saarland,Germany,,Central,EU
1554,Marignane,Provence-Alpes-Côte d'Azur,France,,Central,EU
1555,Boise,Idaho,United States,83704.0,West,US
1556,Pietermaritzburg,Kwazulu-natal,South Africa,,Africa,Africa
1557,Huehuetenango,Huehuetenango,Guatemala,,Central,LATAM
1558,Cuenca,Azuay,Ecuador,,South,LATAM
1559,Medina,Al Madinah,Saudi Arabia,,EMEA,EMEA
1560,Mansfield,Texas,United States,76063.0,Central,US
1561,Tamworth,New South Wales,Australia,,Oceania,APAC
1562,Worcester,England,United Kingdom,,North,EU
1563,Champigny-sur-Marne,Ile-de-France,France,,Central,EU
1564,Port Harcourt,Rivers,Nigeria,,Africa,Africa
1565,Smyrna,Tennessee,United States,37167.0,South,US
1566,Hoover,Alabama,United States,35244.0,South,US
1567,Ituiutaba,Minas Gerais,Brazil,,South,LATAM
1568,Raipur,Chhattisgarh,India,,Central Asia,APAC
1569,Guwahati,Assam,India,,Central Asia,APAC
1570,Gaziantep,Gaziantep,Turkey,,EMEA,EMEA
1571,Jerez de la Frontera,Andalusía,Spain,,South,EU
1572,Carrara,Tuscany,Italy,,South,EU
1573,Constanta,Constanta,Romania,,EMEA,EMEA
1574,Cotia,São Paulo,Brazil,,South,LATAM
1575,Beaumont,Texas,United States,77705.0,Central,US
1576,Rafsanjan,Kerman,Iran,,EMEA,EMEA
1577,Guacara,Carabobo,Venezuela,,South,LATAM
1578,Al Mubarraz,Ash Sharqiyah,Saudi Arabia,,EMEA,EMEA
1579,Aberdeen,Scotland,United Kingdom,,North,EU
1580,Montes Claros,Minas Gerais,Brazil,,South,LATAM
1581,La Chorrera,Panama,Panama,,Central,LATAM
1582,Cotonou,Littoral,Benin,,Africa,Africa
1583,Washington,District of Columbia,United States,20016.0,East,US
1584,Chico,California,United States,95928.0,West,US
1585,Puente Alto,Santiago,Chile,,South,LATAM
1586,Tecomán,Colima,Mexico,,North,LATAM
1587,Peshawar,Khyber Pakhtunkhwa,Pakistan,,Central Asia,APAC
1588,Kawasaki,Kanagawa,Japan,,North Asia,APAC
1589,Pasadena,California,United States,91104.0,West,US
1590,Acerra,Campania,Italy,,South,EU
1591,Chilpancingo,Guerrero,Mexico,,North,LATAM
1592,Khomeynishahr,Esfahan,Iran,,EMEA,EMEA
1593,Edmond,Oklahoma,United States,73034.0,Central,US
1594,Jieshou,Anhui,China,,North Asia,APAC
1595,Surrey,British Columbia,Canada,,Canada,Canada
1596,Progreso,Yucatán,Mexico,,North,LATAM
1597,Decatur,Illinois,United States,62521.0,Central,US
1598,San Bernardo,Santiago,Chile,,South,LATAM
1599,Aalen,Baden-Württemberg,Germany,,Central,EU
1600,Aurangabad,Maharashtra,India,,Central Asia,APAC
1601,Marsabit,Eastern,Kenya,,Africa,Africa
1602,Lodz,Lodz,Poland,,EMEA,EMEA
1603,Multan,Punjab,Pakistan,,Central Asia,APAC
1604,Allentown,Pennsylvania,United States,18103.0,East,US
1605,Mufulira,Copperbelt,Zambia,,Africa,Africa
1606,Greifswald,Mecklenburg-Vorpommern,Germany,,Central,EU
1607,Tempe,Arizona,United States,85281.0,West,US
1608,Letchworth,England,United Kingdom,,North,EU
1609,Mosul,Ninawa,Iraq,,EMEA,EMEA
1610,João Pessoa,Paraíba,Brazil,,South,LATAM
1611,Sibiu,Sibiu,Romania,,EMEA,EMEA
1612,Fresnes,Ile-de-France,France,,Central,EU
1613,Cuajimalpa,Distrito Federal,Mexico,,North,LATAM
1614,Córdoba,Veracruz,Mexico,,North,LATAM
1615,Fayetteville,Arkansas,United States,72701.0,South,US
1616,Tunis,Tunis,Tunisia,,Africa,Africa
1617,Itapevi,São Paulo,Brazil,,South,LATAM
1618,Halle,North Rhine-Westphalia,Germany,,Central,EU
1619,Rosario,Santa Fe,Argentina,,South,LATAM
1620,Mykolayiv,Mykolayiv,Ukraine,,EMEA,EMEA
1621,Sandnes,Rogaland,Norway,,North,EU
1622,Masaya,Masaya,Nicaragua,,Central,LATAM
1623,Kissimmee,Florida,United States,34741.0,South,US
1624,Aylesbury,England,United Kingdom,,North,EU
1625,Cambé,Parana,Brazil,,South,LATAM
1626,Aracaju,Sergipe,Brazil,,South,LATAM
1627,Warrington,England,United Kingdom,,North,EU
1628,Granada,Granada,Nicaragua,,Central,LATAM
1629,Limoeiro do Norte,Ceará,Brazil,,South,LATAM
1630,Katoomba,New South Wales,Australia,,Oceania,APAC
1631,Kediri,Jawa Timur,Indonesia,,Southeast Asia,APAC
1632,Yaroslavl',Yaroslavl',Russia,,EMEA,EMEA
1633,Salavat,Bashkortostan,Russia,,EMEA,EMEA
1634,Malang,Jawa Timur,Indonesia,,Southeast Asia,APAC
1635,Calais,Nord-Pas-de-Calais,France,,Central,EU
1636,Provo,Utah,United States,84604.0,West,US
1637,Novo Gama,Goiás,Brazil,,South,LATAM
1638,Peterborough,England,United Kingdom,,North,EU
1639,Bunbury,Western Australia,Australia,,Oceania,APAC
1640,Plymouth,England,United Kingdom,,North,EU
1641,Maryborough,Queensland,Australia,,Oceania,APAC
1642,Leuven,Flemish Brabant,Belgium,,Central,EU
1643,Zagreb,Grad Zagreb,Croatia,,EMEA,EMEA
1644,Frontera,Tabasco,Mexico,,North,LATAM
1645,Resende,Rio de Janeiro,Brazil,,South,LATAM
1646,Weifang,Shandong,China,,North Asia,APAC
1647,Chaville,Ile-de-France,France,,Central,EU
1648,Patiala,Punjab,India,,Central Asia,APAC
1649,Al Hillah,Babil,Iraq,,EMEA,EMEA
1650,Lowestoft,England,United Kingdom,,North,EU
1651,Hardenberg,Overijssel,Netherlands,,Central,EU
1652,Kowloon,Hong Kong,Hong Kong,,North Asia,APAC
1653,Cuscatancingo,San Salvador,El Salvador,,Central,LATAM
1654,Yantai,Shandong,China,,North Asia,APAC
1655,Melton,Victoria,Australia,,Oceania,APAC
1656,Drammen,Buskerud,Norway,,North,EU
1657,Auburn,Alabama,United States,36830.0,South,US
1658,Oosterhout,North Brabant,Netherlands,,Central,EU
1659,Torrance,California,United States,90503.0,West,US
1660,Montauban,Midi-Pyrénées,France,,Central,EU
1661,Jiangyou,Sichuan,China,,North Asia,APAC
1662,Livry-Gargan,Ile-de-France,France,,Central,EU
1663,Sorocaba,São Paulo,Brazil,,South,LATAM
1664,Xi'an,Shaanxi,China,,North Asia,APAC
1665,Kathmandu,Central,Nepal,,Central Asia,APAC
1666,Quimper,Brittany,France,,Central,EU
1667,Ixtapaluca,México,Mexico,,North,LATAM
1668,Wiesbaden,Hesse,Germany,,Central,EU
1669,Gdynia,Pomerania,Poland,,EMEA,EMEA
1670,Magdeburg,Saxony-Anhalt,Germany,,Central,EU
1671,Gennevilliers,Ile-de-France,France,,Central,EU
1672,Castelldefels,Catalonia,Spain,,South,EU
1673,Widnes,England,United Kingdom,,North,EU
1674,Kaspiysk,Dagestan,Russia,,EMEA,EMEA
1675,Chapecó,Santa Catarina,Brazil,,South,LATAM
1676,Darbhanga,Bihar,India,,Central Asia,APAC
1677,Coral Springs,Florida,United States,33065.0,South,US
1678,Laredo,Texas,United States,78041.0,Central,US
1679,Klagenfurt,Carinthia,Austria,,Central,EU
1680,Aswan,Aswan,Egypt,,Africa,Africa
1681,Cienfuegos,Cienfuegos,Cuba,,Caribbean,LATAM
1682,Miguel Hidalgo,Distrito Federal,Mexico,,North,LATAM
1683,Panevezys,Panevezys,Lithuania,,EMEA,EMEA
1684,Erftstadt,North Rhine-Westphalia,Germany,,Central,EU
1685,Lippstadt,North Rhine-Westphalia,Germany,,Central,EU
1686,Brive-la-Gaillarde,Limousin,France,,Central,EU
1687,Gisborne,Gisborne,New Zealand,,Oceania,APAC
1688,Pulheim,North Rhine-Westphalia,Germany,,Central,EU
1689,Coudekerque-Branche,Nord-Pas-de-Calais,France,,Central,EU
1690,Roeselare,West Flanders,Belgium,,Central,EU
1691,Highland Park,Illinois,United States,60035.0,Central,US
1692,Ciénaga,Magdalena,Colombia,,South,LATAM
1693,Bingol,Bingol,Turkey,,EMEA,EMEA
1694,Les Abymes,Guadeloupe,Guadeloupe,,Caribbean,LATAM
1695,Swindon,England,United Kingdom,,North,EU
1696,Abreu e Lima,Pernambuco,Brazil,,South,LATAM
1697,Pereira,Risaralda,Colombia,,South,LATAM
1698,Odense,South Denmark,Denmark,,North,EU
1699,Haikou,Hainan,China,,North Asia,APAC
1700,Obregón,Sonora,Mexico,,North,LATAM
1701,Sari,Mazandaran,Iran,,EMEA,EMEA
1702,Baruta,Miranda,Venezuela,,South,LATAM
1703,Hangzhou,Zhejiang,China,,North Asia,APAC
1704,Chingola,Copperbelt,Zambia,,Africa,Africa
1705,Saint-Cyr-sur-Loire,Centre,France,,Central,EU
1706,Guntur,Andhra Pradesh,India,,Central Asia,APAC
1707,Nishinomiya,Hyogo,Japan,,North Asia,APAC
1708,Offenbach,Hesse,Germany,,Central,EU
1709,Waterlooville,England,United Kingdom,,North,EU
1710,Huizhou,Guangdong,China,,North Asia,APAC
1711,Sohag,Suhaj,Egypt,,Africa,Africa
1712,Decatur,Alabama,United States,35601.0,South,US
1713,Dewsbury,England,United Kingdom,,North,EU
1714,Bishkek,Bishkek,Kyrgyzstan,,EMEA,EMEA
1715,Licheng,Jiangsu,China,,North Asia,APAC
1716,Thika,Central,Kenya,,Africa,Africa
1717,Bron,Rhône-Alpes,France,,Central,EU
1718,Normal,Illinois,United States,61761.0,Central,US
1719,Deventer,Overijssel,Netherlands,,Central,EU
1720,Tieling,Liaoning,China,,North Asia,APAC
1721,Santiago de los Caballeros,Santiago,Dominican Republic,,Caribbean,LATAM
1722,Laval,Quebec,Canada,,Canada,Canada
1723,Montereau-Fault-Yonne,Ile-de-France,France,,Central,EU
1724,Bulawayo,Bulawayo,Zimbabwe,,Africa,Africa
1725,Xuanhua,Hebei,China,,North Asia,APAC
1726,Vallauris,Provence-Alpes-Côte d'Azur,France,,Central,EU
1727,Redmond,Oregon,United States,97756.0,West,US
1728,Clydach,Wales,United Kingdom,,North,EU
1729,Xianyang,Shaanxi,China,,North Asia,APAC
1730,Forster,New South Wales,Australia,,Oceania,APAC
1731,Springfield,Oregon,United States,97477.0,West,US
1732,Dartford,England,United Kingdom,,North,EU
1733,Yokkaichi,Mie,Japan,,North Asia,APAC
1734,El Ejido,Andalusía,Spain,,South,EU
1735,Salzburg,Salzburg,Austria,,Central,EU
1736,Dundee,Scotland,United Kingdom,,North,EU
1737,Belgaum,Karnataka,India,,Central Asia,APAC
1738,Rybnik,Silesia,Poland,,EMEA,EMEA
1739,Iringa,Iringa,Tanzania,,Africa,Africa
1740,Benin City,Edo,Nigeria,,Africa,Africa
1741,Arlington,Texas,United States,76017.0,Central,US
1742,Yicheng,Hubei,China,,North Asia,APAC
1743,Kiel,Schleswig-Holstein,Germany,,Central,EU
1744,Kaiserslautern,Rhineland-Palatinate,Germany,,Central,EU
1745,Garches,Ile-de-France,France,,Central,EU
1746,Waterbury,Connecticut,United States,6708.0,East,US
1747,Rosenheim,Bavaria,Germany,,Central,EU
1748,Poole,England,United Kingdom,,North,EU
1749,Pocatello,Idaho,United States,83201.0,West,US
1750,Villejuif,Ile-de-France,France,,Central,EU
1751,Vryburg,North-West,South Africa,,Africa,Africa
1752,Termez,Surxondaryo,Uzbekistan,,EMEA,EMEA
1753,Xintai,Shandong,China,,North Asia,APAC
1754,Richmond,Indiana,United States,47374.0,Central,US
1755,Wuchuan,Guangdong,China,,North Asia,APAC
1756,Heroica Zitácuaro,Michoacán,Mexico,,North,LATAM
1757,Richmond,British Columbia,Canada,,Canada,Canada
1758,Worms,Rhineland-Palatinate,Germany,,Central,EU
1759,Darmstadt,Hesse,Germany,,Central,EU
1760,Issoire,Auvergne,France,,Central,EU
1761,Yichun,Heilongjiang,China,,North Asia,APAC
1762,Issy-les-Moulineaux,Ile-de-France,France,,Central,EU
1763,Chaozhou,Guangdong,China,,North Asia,APAC
1764,Chaoyang,Liaoning,China,,North Asia,APAC
1765,Granada,Andalusía,Spain,,South,EU
1766,Bhubaneswar,Odisha,India,,Central Asia,APAC
1767,Broken Hill,New South Wales,Australia,,Oceania,APAC
1768,Porto,Porto,Portugal,,South,EU
1769,Columbia,Tennessee,United States,38401.0,South,US
1770,Sanming,Fujian,China,,North Asia,APAC
1771,Invercargill,Southland,New Zealand,,Oceania,APAC
1772,Salt Lake City,Utah,United States,84106.0,West,US
1773,Kuching,Sarawak,Malaysia,,Southeast Asia,APAC
1774,Probolinggo,Jawa Timur,Indonesia,,Southeast Asia,APAC
1775,Chandler,Arizona,United States,85224.0,West,US
1776,Kandahar,Kandahar,Afghanistan,,Central Asia,APAC
1777,Duitama,Boyacá,Colombia,,South,LATAM
1778,Taverny,Ile-de-France,France,,Central,EU
1779,Caxias do Sul,Rio Grande do Sul,Brazil,,South,LATAM
1780,Elmhurst,Illinois,United States,60126.0,Central,US
1781,Laghouat,Laghouat,Algeria,,Africa,Africa
1782,Juba,Central Equatoria,South Sudan,,Africa,Africa
1783,Sumaré,São Paulo,Brazil,,South,LATAM
1784,Lucca,Tuscany,Italy,,South,EU
1785,Minden,North Rhine-Westphalia,Germany,,Central,EU
1786,Herten,North Rhine-Westphalia,Germany,,Central,EU
1787,Pelotas,Rio Grande do Sul,Brazil,,South,LATAM
1788,Arvada,Colorado,United States,80004.0,West,US
1789,Campo Grande,Mato Grosso do Sul,Brazil,,South,LATAM
1790,Lower Hutt,Wellington,New Zealand,,Oceania,APAC
1791,Poznan,Greater Poland,Poland,,EMEA,EMEA
1792,Birigui,São Paulo,Brazil,,South,LATAM
1793,Wad Madani,Gezira,Sudan,,Africa,Africa
1794,Florence,South Carolina,United States,29501.0,South,US
1795,Islamabad,F.C.T.,Pakistan,,Central Asia,APAC
1796,Stevenage,England,United Kingdom,,North,EU
1797,Nanchang,Jiangxi,China,,North Asia,APAC
1798,Guayaquil,Guayas,Ecuador,,South,LATAM
1799,Rancagua,O'Higgins,Chile,,South,LATAM
1800,Rawalpindi,Punjab,Pakistan,,Central Asia,APAC
1801,Zhuhai,Guangdong,China,,North Asia,APAC
1802,Mau,Madhya Pradesh,India,,Central Asia,APAC
1803,Shahriar,Tehran,Iran,,EMEA,EMEA
1804,Contramaestre,Santiago de Cuba,Cuba,,Caribbean,LATAM
1805,Thonon-les-Bains,Rhône-Alpes,France,,Central,EU
1806,Allauch,Provence-Alpes-Côte d'Azur,France,,Central,EU
1807,Amritsar,Punjab,India,,Central Asia,APAC
1808,Rondonópolis,Mato Grosso,Brazil,,South,LATAM
1809,Handan,Hebei,China,,North Asia,APAC
1810,Coslada,Madrid,Spain,,South,EU
1811,Plantation,Florida,United States,33317.0,South,US
1812,Bauchi,Bauchi,Nigeria,,Africa,Africa
1813,Maple Grove,Minnesota,United States,55369.0,Central,US
1814,Auburn,New York,United States,13021.0,East,US
1815,Ratingen,North Rhine-Westphalia,Germany,,Central,EU
1816,Caloocan,National Capital,Philippines,,Southeast Asia,APAC
1817,Inglewood,California,United States,90301.0,West,US
1818,Libreville,Estuaire,Gabon,,Africa,Africa
1819,Saint Charles,Illinois,United States,60174.0,Central,US
1820,Pomona,California,United States,91767.0,West,US
1821,Opole,Opole,Poland,,EMEA,EMEA
1822,Gastonia,North Carolina,United States,28052.0,South,US
1823,São Bernardo do Campo,São Paulo,Brazil,,South,LATAM
1824,Metz,Lorraine,France,,Central,EU
1825,Peoria,Arizona,United States,85345.0,West,US
1826,Albuquerque,New Mexico,United States,87105.0,West,US
1827,Plano,Texas,United States,75023.0,Central,US
1828,Tongling,Anhui,China,,North Asia,APAC
1829,Colima,Colima,Mexico,,North,LATAM
1830,Green Bay,Wisconsin,United States,54302.0,Central,US
1831,Klagenfurt,Carinthia,Austria,,EMEA,EMEA
1832,Cheshunt,England,United Kingdom,,North,EU
1833,Middletown,Connecticut,United States,6457.0,East,US
1834,Chula Vista,California,United States,91911.0,West,US
1835,Riverside,California,United States,92503.0,West,US
1836,Guarulhos,São Paulo,Brazil,,South,LATAM
1837,Homyel',Homyel',Belarus,,EMEA,EMEA
1838,Torquay,England,United Kingdom,,North,EU
1839,Narbonne,Languedoc-Roussillon,France,,Central,EU
1840,Sylhet,Sylhet,Bangladesh,,Central Asia,APAC
1841,Sandakan,Sabah,Malaysia,,Southeast Asia,APAC
1842,Takamatsu,Ishikawa,Japan,,North Asia,APAC
1843,Al Muharraq,Muharraq,Bahrain,,EMEA,EMEA
1844,Akola,Maharashtra,India,,Central Asia,APAC
1845,Troy,New York,United States,12180.0,East,US
1846,El Cajon,California,United States,92020.0,West,US
1847,Birkenhead,England,United Kingdom,,North,EU
1848,Istres,Provence-Alpes-Côte d'Azur,France,,Central,EU
1849,Noisy-le-Sec,Ile-de-France,France,,Central,EU
1850,Shangyu,Zhejiang,China,,North Asia,APAC
1851,Winnipeg,Manitoba,Canada,,Canada,Canada
1852,Burnaby,British Columbia,Canada,,Canada,Canada
1853,Bacau,Bacau,Romania,,EMEA,EMEA
1854,Nantong,Jiangsu,China,,North Asia,APAC
1855,Mougins,Provence-Alpes-Côte d'Azur,France,,Central,EU
1856,Bolzano,Trentino-Alto Adige,Italy,,South,EU
1857,Amiens,Picardy,France,,Central,EU
1858,Valencia,Northern Mindanao,Philippines,,Southeast Asia,APAC
1859,Farroupilha,Rio Grande do Sul,Brazil,,South,LATAM
1860,Hangu,Tianjin,China,,North Asia,APAC
1861,Uskudar,Istanbul,Turkey,,EMEA,EMEA
1862,Wuxi,Hunan,China,,North Asia,APAC
1863,Lora del Río,Andalusía,Spain,,South,EU
1864,Mcallen,Texas,United States,78501.0,Central,US
1865,Colón,Colón,Panama,,Central,LATAM
1866,Torcy,Ile-de-France,France,,Central,EU
1867,Zanjan,Zanjan,Iran,,EMEA,EMEA
1868,Calabar,Cross River,Nigeria,,Africa,Africa
1869,Rotorua,Bay of Plenty,New Zealand,,Oceania,APAC
1870,Veracruz,Veracruz,Mexico,,North,LATAM
1871,Sincan,Ankara,Turkey,,EMEA,EMEA
1872,Paderborn,North Rhine-Westphalia,Germany,,Central,EU
1873,Orsay,Ile-de-France,France,,Central,EU
1874,Medina,Ohio,United States,44256.0,East,US
1875,Guatire,Miranda,Venezuela,,South,LATAM
1876,Thiais,Ile-de-France,France,,Central,EU
1877,San Lorenzo,Central,Paraguay,,South,LATAM
1878,Sterlitamak,Bashkortostan,Russia,,EMEA,EMEA
1879,La Teste-de-Buch,Aquitaine,France,,Central,EU
1880,Haifa,Haifa,Israel,,EMEA,EMEA
1881,Barranquilla,Atlántico,Colombia,,South,LATAM
1882,Maradi,Maradi,Niger,,Africa,Africa
1883,Dearborn,Michigan,United States,48126.0,Central,US
1884,Blumenau,Santa Catarina,Brazil,,South,LATAM
1885,Gravatá,Pernambuco,Brazil,,South,LATAM
1886,Scottsdale,Arizona,United States,85254.0,West,US
1887,Oxnard,California,United States,93030.0,West,US
1888,Margate,England,United Kingdom,,North,EU
1889,Trapani,Sicily,Italy,,South,EU
1890,Lormont,Aquitaine,France,,Central,EU
1891,Sapucaia do Sul,Rio Grande do Sul,Brazil,,South,LATAM
1892,Paço do Lumiar,Maranhão,Brazil,,South,LATAM
1893,Jingmen,Hubei,China,,North Asia,APAC
1894,Bengkulu,Bengkulu,Indonesia,,Southeast Asia,APAC
1895,Kirkwood,Missouri,United States,63122.0,Central,US
